id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
4397,13.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.364880783,0.370480992,29.37060684,3748.46547
4398,33.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.448841436,0.42726083,35.18441169,5063.85109
4399,23.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.508104246,0.453940904,36.31159312,6020.87569
4400,472.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496618271,0.428903862,33.95797729,5970.68186
4401,239.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.532704207,0.461903766,37.62977375,6771.72291
4402,516.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.463097152,0.429452031,32.81196654,5345.99106
4403,523.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.455340281,0.425331523,33.55926075,5154.97591
4404,59.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.449877074,0.424609234,33.33119375,4740.01505
4405,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502842336,0.450498441,36.25083805,5781.85965
4406,397.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.62809913,0.524273231,44.39094402,8284.85461
4407,193.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.502398084,0.450498441,36.83081961,6236.70711
4408,508.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.335529768,0.367762987,27.3454535,3276.36206
4409,757.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.467569149,0.428118259,33.221987,5377.27086
4410,75.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.470643424,0.437265704,33.31178956,5639.4452
4411,538.0,25.0,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.369603345,0.373012567,29.52823594,3708.20502
4412,48.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.342841074,0.382602075,28.21340501,3269.27176
4413,603.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.491813116,0.424609234,33.23980604,5605.221
4414,574.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.517170184,0.456752669,38.02918026,6374.4443
4415,519.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.442693354,0.408038131,33.97729329,5403.69852
4416,158.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.52661476,0.461179325,37.55556802,6919.34518
4417,185.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.583697575,0.487427885,40.41794736,7369.68559
4418,224.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582954458,0.484307576,40.3159122,7557.46014
4419,77.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.53513718,0.44959908,37.55556802,6836.60081
4420,11.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.288159094,0.358821427,26.48732245,2688.02883
4421,238.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.526501878,0.476002331,39.33251373,7406.90248
4422,98.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.511413154,0.480779062,39.04659266,7136.98445
4423,396.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564981991,0.465041445,36.97636061,6887.46649
4424,723.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.600340952,0.496358614,41.63169085,7914.17118
4425,431.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429210588,0.395435754,33.95797729,4930.61903
4426,136.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.572611128,0.490467439,40.84711944,7284.81478
4427,30.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.350992769,0.388819023,28.87425241,3511.5379
4428,68.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.450102564,0.397617195,31.86773783,5912.43376
4429,228.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.557250655,0.476149113,39.44864975,7117.95038
4430,772.0,25.0,0.5,0.38,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.626397463,0.516147572,43.93700206,7829.514
4431,466.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.568853507,0.471650366,39.33251373,6683.20061
4432,554.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.33592747,0.376880162,28.84228529,3387.78516
4433,639.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402621602,0.391582692,31.79765098,4234.86859
4434,591.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612478041,0.508018854,42.92385344,7714.3231
4435,351.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.494906594,0.446575791,35.50564628,5715.0084
4436,353.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509158377,0.454917386,36.82658691,6808.26361
4437,484.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.538604193,0.463502091,37.52274536,6392.35667
4438,426.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.449875425,0.42726083,33.3039002,4930.61903
4439,559.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.427020997,0.427937649,32.26534639,5462.13394
4440,684.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.383581787,0.40166998,30.5255093,3948.98691
4441,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.4693892,0.405976473,28.44253579,5865.38472
4442,117.0,12.5,0.25,0.25,0.25,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.483872542,0.445308404,35.90984596,5636.30874
4443,539.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.488308859,0.464639165,34.76957798,6801.32393
4444,719.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.571610169,0.482807121,39.98873363,7608.62182
4445,472.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.40294843,0.401490054,30.7671091,4179.18592
4446,613.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.572611128,0.482859526,40.16166766,7163.9441
4447,255.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.447780771,0.42727728,33.60574758,4673.38052
4448,723.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.521950271,0.461179325,37.87903588,6132.99793
4449,174.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.543966758,0.463806532,37.81761708,6752.01695
4450,486.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.476928353,39.46947609,6708.24129
4451,521.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.410253857,0.408851197,33.4416065,4830.95981
4452,449.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.551264467,0.45981941,38.04275581,6922.84679
4453,333.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476807761,0.435764199,34.87598919,5347.51393
4454,648.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.479965751,0.436777234,34.8499528,5381.27266
4455,481.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.566076664,0.475425424,39.4849869,7159.33666
4456,159.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.500058984,0.444658692,34.87598919,5514.66748
4457,447.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.417072864,0.407126353,31.57410804,4952.9856
4458,607.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.468832886,0.43910209,34.83881461,5178.27031
4459,499.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.55788532,0.478666426,40.03764422,7172.43501
4460,578.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506346175,0.459224426,36.88084855,5794.89185
4461,130.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520592483,0.414272565,33.28905228,6239.53349
4462,683.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.560709036,0.443192487,37.62977375,8307.38018
4463,566.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.467905283,0.435203234,34.35665515,5377.27086
4464,536.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.626280739,0.516063505,43.93700206,8134.72655
4465,173.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.509158377,0.379342921,31.79835142,6292.96076
4466,273.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.557250655,0.479607332,38.82636429,6135.69998
4467,476.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.467905283,0.43226586,35.6972028,5711.85174
4468,625.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.574708327,0.484307576,40.82972076,6998.37875
4469,598.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.494906594,0.426678021,37.55556802,6683.20061
4470,346.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.500557995,0.445587455,38.4173944,6058.64876
4471,696.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.535877448,0.465041445,37.02177209,6580.39696
4472,468.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.442693354,0.424874062,33.22890035,5367.61826
4473,536.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.488014406,0.426746554,34.17462527,6079.08526
4474,364.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.619006054,0.520974303,43.33471751,8007.20621
4475,581.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.386011221,0.377011619,28.55641695,4057.55521
4476,119.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.543968929,0.448887241,36.82658691,6801.49205
4477,685.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.394441163,0.391582692,31.10924166,4489.22384
4478,749.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.48180056,0.44252903,35.88512085,5637.9843
4479,449.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.41985138,0.39604355,31.23191007,1945.53061
4480,442.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.468305902,0.432865602,35.11807556,5739.92493
4481,687.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.402052391,0.401067837,31.10924166,4010.55215
4482,321.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.509560238,0.450749828,36.31114278,6237.20605
4483,174.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.62818447,0.511116064,44.2785829,8605.19995
4484,594.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.372318474,0.367762987,27.40175511,3723.52338
4485,44.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.480072982,0.411546877,33.60574758,5514.66748
4486,3.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.334593591,0.378528127,27.91944764,3276.36206
4487,301.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.468305902,0.411271911,33.49849454,5945.89951
4488,536.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.402052391,0.4002977,31.10161493,4166.29973
4489,91.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.514086408,0.459419107,36.55432716,6806.49269
4490,703.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.534261098,0.460180133,37.53578671,6842.76056
4491,533.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.442693354,0.401236607,32.29905902,5199.53404
4492,412.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.541142146,0.466492143,36.55432716,6746.4546
4493,724.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.510102557,0.41985155,37.33661143,6079.08526
4494,429.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.566355374,0.479866804,38.17659701,6503.27204
4495,689.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.496826261,0.424657113,34.74349354,5911.49359
4496,706.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.387861179,0.392302807,30.79835142,3901.98955
4497,604.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.559324725,0.471249919,38.6254357,7548.34706
4498,58.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.410652063,0.408159008,31.08154655,4899.11899
4499,496.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404564858,0.402182926,30.79374092,4228.81888
4500,574.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.489823352,0.446575791,35.38461174,6821.8081
4501,423.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.536899811,0.467854471,38.19630554,6619.84695
4502,447.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.404617089,0.401091418,30.12737627,4476.81146
4503,312.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.506346175,0.459464772,36.92483932,6277.16867
4504,423.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.603524723,0.504526655,42.48753914,7738.88171
4505,724.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.547743879,0.437354261,34.8499528,6315.23321
4506,552.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.465538066,0.420093742,31.67018669,5333.87334
4507,558.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.33163021,0.373748945,27.40175511,3244.32926
4508,310.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.500557995,0.424609234,35.18441169,6315.23321
4509,299.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.450102564,0.41951938,33.55813441,5643.36045
4510,187.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.545094508,0.476308423,38.45252155,6569.24967
4511,652.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.586602539,0.480106144,40.55976952,7028.6735
4512,245.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.611462998,0.502062222,42.93997745,7829.514
4513,396.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603524723,0.500647106,42.79905453,7914.17118
4514,93.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.541142146,0.461903766,37.55556802,6671.07264
4515,597.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.459358436,0.403128905,31.92881551,5920.48718
4516,627.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.528899809,0.432440021,35.92331365,6524.29532
4517,229.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.576561833,0.469892556,39.22848885,7080.04004
4518,251.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.603493403,0.500647106,42.13008169,8570.91353
4519,645.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.465538066,0.466670798,32.66373762,5496.08506
4520,693.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.474009658,0.435764199,34.5553911,5462.13394
4521,306.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.490320807,0.448463132,36.81018683,5739.92493
4522,727.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.493693466,0.447853006,35.92331365,6301.03442
4523,260.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.611397858,0.504526655,42.79905453,7778.34916
4524,367.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.564794821,0.468493268,39.04659266,6909.43
4525,666.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.515012624,0.453507667,37.96686445,5773.62581
4526,379.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.55195445,0.477778535,39.98873363,6589.27898
4527,685.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.531583632,0.465807165,37.69400303,6543.97182
4528,395.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.623063206,0.514790079,43.33471751,7085.06308
4529,192.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538604193,0.462547404,38.3177098,6058.64876
4530,246.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.592796207,0.497916665,41.05919357,7771.01027
4531,248.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.408487848,0.409862936,31.00460557,4218.32799
4532,542.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.467905283,0.426679269,33.48611213,5356.87186
4533,684.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.574796304,0.475965002,39.06314597,7608.62182
4534,214.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.502398084,0.459101737,36.69768447,6254.65511
4535,535.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.41545835,0.397617195,31.86729396,4644.60117
4536,147.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.464365879,0.404575636,33.99420814,6331.86722
4537,662.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.555568429,0.476588872,38.86811018,6528.79888
4538,47.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.394441163,0.402182926,30.59699446,4167.45124
4539,166.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.462996546,0.430330293,35.55891105,5329.2632
4540,581.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.402052391,0.402226397,31.00460557,4228.81888
4541,326.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.599023157,0.453649741,36.3572405,6187.95188
4542,510.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.435969213,0.423013398,33.99420814,4936.36477
4543,296.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.502398084,0.452680279,36.99403039,6093.31527
4544,361.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.502621602,0.452027468,36.2629303,6643.9019
4545,10.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.320564713,0.379871916,28.28409524,3244.32926
4546,546.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.495987728,0.453507667,36.80503364,5791.45673
4547,403.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.625727004,0.516063505,45.40338621,8134.72655
4548,361.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.437609121,0.416280584,32.41787171,4952.01304
4549,576.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.363981224,0.372179064,30.79561296,3712.99786
4550,138.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509158377,0.44252903,36.94898618,6244.19576
4551,320.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.39936701,0.406869398,31.85521692,4323.93099
4552,320.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.51425307,0.457845739,36.88084855,6467.65476
4553,447.0,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.399362246,0.408088064,31.85521692,1945.53061
4554,70.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.403310637,0.400831119,31.07883034,4203.02762
4555,534.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.426064568,0.438630573,32.09005649,4850.03746
4556,740.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.529678291,0.44959908,36.95787336,6929.5548
4557,245.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.621810512,0.513208594,43.7550339,8175.45619
4558,732.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.39936701,0.409862936,31.57410804,4323.93099
4559,583.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.434666745,0.396602445,31.00460557,4920.13663
4560,603.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.574708327,0.481279313,40.36001849,7215.40971
4561,683.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476364762,0.4228466,34.89995717,6292.96076
4562,541.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.499992838,0.416537797,32.81456057,5296.61109
4563,487.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.552071106,0.470881708,38.143078,7483.73632
